isn_vinculo;num_ano;num_mes;94;97;101;140;204;302;303;316;317;1236;1367;1369;IF_label;IF_score;anomalo
18427;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.16420060258970848;0
18687;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.15860613773651588;0
130706;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2689.11;0.0;0.0;0.0;0.0;1;0.10222529322702234;0
130920;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;378.19;0.0;0.0;0.0;0.0;1;0.16849410059741382;0
131686;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;792.12;0.0;0.0;0.0;0.0;1;0.15710753956015683;0
131980;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;304.0;0.0;0.0;0.0;0.0;1;0.16664069772384438;0
140996;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;837.38;0.0;0.0;0.0;0.0;1;0.1554838430248464;0
144750;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;249.45;0.0;0.0;0.0;0.0;1;0.1669123275841819;0
144751;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.73;0.0;0.0;0.0;0.0;1;0.16317246550039216;0
144752;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.73;0.0;0.0;0.0;0.0;1;0.16317246550039216;0
167224;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;561.3;0.0;0.0;0.0;0.0;1;0.163320449445426;0
167298;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368.86;0.0;0.0;0.0;0.0;1;0.16805305184298097;0
296906;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;488.01;0.0;0.0;0.0;0.0;1;0.16420060258970848;0
296991;2008;2;0.0;0.0;0.0;0.0;0.0;547.74;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11514947095413375;0
297006;2008;2;0.0;0.0;0.0;0.0;0.0;880.49;0.0;0.0;0.0;0.0;0.0;0.0;1;0.087214873323193;0
297083;2008;2;0.0;0.0;0.0;0.0;0.0;855.62;0.0;0.0;0.0;0.0;0.0;0.0;1;0.092350497162207;0
297612;2008;2;0.0;0.0;0.0;0.0;0.0;155.49;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15010313929866692;0
320503;2008;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;384.19;0.0;0.0;0.0;0.0;1;0.16821983726241685;0
14097;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1866.03;0.0;0.0;0.0;0.0;1;0.12872731819556432;0
18427;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.16420060258970848;0
18687;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.15860613773651588;0
130706;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2689.11;0.0;0.0;0.0;0.0;1;0.10222529322702234;0
130920;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;378.19;0.0;0.0;0.0;0.0;1;0.16849410059741382;0
131686;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;792.12;0.0;0.0;0.0;0.0;1;0.15710753956015683;0
131980;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;304.0;0.0;0.0;0.0;0.0;1;0.16664069772384438;0
140996;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;837.38;0.0;0.0;0.0;0.0;1;0.1554838430248464;0
144750;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;249.45;0.0;0.0;0.0;0.0;1;0.1669123275841819;0
144751;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.73;0.0;0.0;0.0;0.0;1;0.16317246550039216;0
144752;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.73;0.0;0.0;0.0;0.0;1;0.16317246550039216;0
167224;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;561.3;0.0;0.0;0.0;0.0;1;0.163320449445426;0
167298;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368.86;0.0;0.0;0.0;0.0;1;0.16805305184298097;0
296906;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;488.01;0.0;0.0;0.0;0.0;1;0.16420060258970848;0
296991;2008;3;0.0;0.0;0.0;0.0;0.0;547.74;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11514947095413375;0
297006;2008;3;0.0;0.0;0.0;0.0;0.0;880.49;0.0;0.0;0.0;0.0;0.0;0.0;1;0.087214873323193;0
297083;2008;3;0.0;0.0;0.0;0.0;0.0;855.62;0.0;0.0;0.0;0.0;0.0;0.0;1;0.092350497162207;0
297612;2008;3;0.0;0.0;0.0;0.0;0.0;155.49;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15010313929866692;0
320503;2008;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;384.19;0.0;0.0;0.0;0.0;1;0.16821983726241685;0
14097;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1866.03;0.0;0.0;0.0;0.0;1;0.12872731819556432;0
18427;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.16420060258970848;0
18687;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.15860613773651588;0
130706;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2689.11;0.0;0.0;0.0;0.0;1;0.10222529322702234;0
130920;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;378.19;0.0;0.0;0.0;0.0;1;0.16849410059741382;0
131686;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;792.12;0.0;0.0;0.0;0.0;1;0.15710753956015683;0
131980;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;304.0;0.0;0.0;0.0;0.0;1;0.16664069772384438;0
140996;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;837.38;0.0;0.0;0.0;0.0;1;0.1554838430248464;0
144750;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;249.45;0.0;0.0;0.0;0.0;1;0.1669123275841819;0
144751;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.73;0.0;0.0;0.0;0.0;1;0.16317246550039216;0
144752;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.73;0.0;0.0;0.0;0.0;1;0.16317246550039216;0
167224;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;561.3;0.0;0.0;0.0;0.0;1;0.163320449445426;0
167298;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368.86;0.0;0.0;0.0;0.0;1;0.16805305184298097;0
296906;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;488.01;0.0;0.0;0.0;0.0;1;0.16420060258970848;0
296991;2008;4;0.0;0.0;0.0;0.0;0.0;547.74;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11514947095413375;0
297006;2008;4;0.0;0.0;0.0;0.0;0.0;880.49;0.0;0.0;0.0;0.0;0.0;0.0;1;0.087214873323193;0
297083;2008;4;0.0;0.0;0.0;0.0;0.0;855.62;0.0;0.0;0.0;0.0;0.0;0.0;1;0.092350497162207;0
297612;2008;4;0.0;0.0;0.0;0.0;0.0;155.49;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15010313929866692;0
320503;2008;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;384.19;0.0;0.0;0.0;0.0;1;0.16821983726241685;0
18427;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.16420060258970848;0
18687;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;759.36;0.0;0.0;0.0;0.0;1;0.15860613773651588;0
130706;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2689.11;0.0;0.0;0.0;0.0;1;0.10222529322702234;0
130920;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;378.19;0.0;0.0;0.0;0.0;1;0.16849410059741382;0
131686;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;792.12;0.0;0.0;0.0;0.0;1;0.15710753956015683;0
131980;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;304.0;0.0;0.0;0.0;0.0;1;0.16664069772384438;0
140996;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;837.38;0.0;0.0;0.0;0.0;1;0.1554838430248464;0
144750;2008;5;0.0;2.21;0.0;0.0;0.0;0.0;0.0;249.45;0.0;0.0;0.0;0.0;1;0.16325969479026714;0
144751;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.73;0.0;0.0;0.0;0.0;1;0.16317246550039216;0
144752;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.73;0.0;0.0;0.0;0.0;1;0.16317246550039216;0
167224;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;561.3;0.0;0.0;0.0;0.0;1;0.163320449445426;0
167298;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368.86;0.0;0.0;0.0;0.0;1;0.16805305184298097;0
296906;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;488.01;0.0;0.0;0.0;0.0;1;0.16420060258970848;0
296991;2008;5;0.0;0.0;0.0;0.0;0.0;547.74;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11514947095413375;0
297006;2008;5;0.0;0.0;0.0;0.0;0.0;880.49;0.0;0.0;0.0;0.0;0.0;0.0;1;0.087214873323193;0
297083;2008;5;0.0;0.0;0.0;0.0;0.0;855.62;0.0;0.0;0.0;0.0;0.0;0.0;1;0.092350497162207;0
297612;2008;5;0.0;0.0;0.0;0.0;0.0;155.49;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15010313929866692;0
320503;2008;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;384.19;0.0;0.0;0.0;0.0;1;0.16821983726241685;0
18427;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;480.16;0.0;0.0;0.0;0.0;1;0.16420060258970848;0
130706;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2689.11;0.0;0.0;0.0;0.0;1;0.10222529322702234;0
130920;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;378.19;0.0;0.0;0.0;0.0;1;0.16849410059741382;0
131686;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;792.12;0.0;0.0;0.0;0.0;1;0.15710753956015683;0
131980;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;304.0;0.0;0.0;0.0;0.0;1;0.16664069772384438;0
140996;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;837.38;0.0;0.0;0.0;0.0;1;0.1554838430248464;0
144750;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;249.45;0.0;0.0;0.0;0.0;1;0.1669123275841819;0
144751;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.73;0.0;0.0;0.0;0.0;1;0.16317246550039216;0
144752;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.73;0.0;0.0;0.0;0.0;1;0.16317246550039216;0
167224;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;561.3;0.0;0.0;0.0;0.0;1;0.163320449445426;0
167298;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;368.86;0.0;0.0;0.0;0.0;1;0.16805305184298097;0
296906;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;488.01;0.0;0.0;0.0;0.0;1;0.16420060258970848;0
296991;2008;6;0.0;0.0;0.0;0.0;0.0;547.74;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11514947095413375;0
297006;2008;6;0.0;0.0;0.0;0.0;0.0;880.49;0.0;0.0;0.0;0.0;0.0;0.0;1;0.087214873323193;0
297083;2008;6;0.0;0.0;0.0;0.0;0.0;855.62;0.0;0.0;0.0;0.0;0.0;0.0;1;0.092350497162207;0
297612;2008;6;0.0;0.0;0.0;0.0;0.0;155.49;0.0;0.0;0.0;0.0;0.0;0.0;1;0.15010313929866692;0
320503;2008;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;384.19;0.0;0.0;0.0;0.0;1;0.16821983726241685;0
18427;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.16416143896705848;0
130706;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2853.95;0.0;0.0;0.0;0.0;1;0.09813130282216898;0
130920;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;401.37;0.0;0.0;0.0;0.0;1;0.1680001569084767;0
131686;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.68;0.0;0.0;0.0;0.0;1;0.1554838430248464;0
131980;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.64;0.0;0.0;0.0;0.0;1;0.16664069772384438;0
140985;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4378.26;3402.97;0.0;0.0;0.0;-1;-0.07652279924320626;1
140996;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.71;0.0;0.0;0.0;0.0;1;0.15437297050037102;0
144750;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.74;0.0;0.0;0.0;0.0;1;0.16651423310086688;0
144751;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.16370002699717767;0
144752;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.16370002699717767;0
167224;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.71;0.0;0.0;0.0;0.0;1;0.1602576179796516;0
167298;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391.47;0.0;0.0;0.0;0.0;1;0.16814606877418353;0
296906;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;517.93;0.0;0.0;0.0;0.0;1;0.16416143896705848;0
296991;2008;7;0.0;0.0;0.0;0.0;0.0;581.32;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11438300458189976;0
297006;2008;7;0.0;0.0;0.0;0.0;0.0;934.46;0.0;0.0;0.0;0.0;0.0;0.0;1;0.080861222408811;0
297083;2008;7;0.0;0.0;0.0;0.0;0.0;908.07;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0869432555742839;0
297612;2008;7;0.0;0.0;0.0;0.0;0.0;165.02;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14690254462463337;0
320503;2008;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.74;0.0;0.0;0.0;0.0;1;0.1673061003391043;0
18427;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.16416143896705848;0
130706;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2853.95;0.0;0.0;0.0;0.0;1;0.09813130282216898;0
130920;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;401.37;0.0;0.0;0.0;0.0;1;0.1680001569084767;0
131686;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.68;0.0;0.0;0.0;0.0;1;0.1554838430248464;0
131980;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.64;0.0;0.0;0.0;0.0;1;0.16664069772384438;0
140985;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4378.26;0.0;0.0;0.0;0.0;1;0.04534519583672403;0
140996;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.71;0.0;0.0;0.0;0.0;1;0.15437297050037102;0
144750;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.74;0.0;0.0;0.0;0.0;1;0.16651423310086688;0
144751;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.16370002699717767;0
144752;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.16370002699717767;0
167224;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.71;0.0;0.0;0.0;0.0;1;0.1602576179796516;0
167298;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391.47;0.0;0.0;0.0;0.0;1;0.16814606877418353;0
296906;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;517.93;0.0;0.0;0.0;0.0;1;0.16416143896705848;0
296991;2008;8;0.0;0.0;0.0;0.0;0.0;581.32;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11438300458189976;0
297006;2008;8;0.0;0.0;0.0;0.0;0.0;934.46;0.0;0.0;0.0;0.0;0.0;0.0;1;0.080861222408811;0
297083;2008;8;0.0;0.0;0.0;0.0;0.0;908.07;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0869432555742839;0
297612;2008;8;0.0;0.0;0.0;0.0;0.0;165.02;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14690254462463337;0
320503;2008;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.74;0.0;0.0;0.0;0.0;1;0.1673061003391043;0
18427;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.16416143896705848;0
130706;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2853.95;0.0;0.0;0.0;0.0;1;0.09813130282216898;0
130920;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;401.37;0.0;0.0;0.0;0.0;1;0.1680001569084767;0
131686;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.68;0.0;0.0;0.0;0.0;1;0.1554838430248464;0
131980;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.64;0.0;0.0;0.0;0.0;1;0.16664069772384438;0
140985;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4378.26;0.0;0.0;0.0;0.0;1;0.04534519583672403;0
140996;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.71;0.0;0.0;0.0;0.0;1;0.15437297050037102;0
144750;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.74;0.0;0.0;0.0;0.0;1;0.16651423310086688;0
144751;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.16370002699717767;0
144752;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.16370002699717767;0
167224;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.71;0.0;0.0;0.0;0.0;1;0.1602576179796516;0
167244;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2987.92;3398.02;0.0;0.0;0.0;-1;-0.04413039938524388;1
167298;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391.47;0.0;0.0;0.0;0.0;1;0.16814606877418353;0
296906;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;517.93;0.0;0.0;0.0;0.0;1;0.16416143896705848;0
296991;2008;9;0.0;0.0;0.0;0.0;0.0;581.32;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11438300458189976;0
297006;2008;9;0.0;0.0;0.0;0.0;0.0;934.46;0.0;0.0;0.0;0.0;0.0;0.0;1;0.080861222408811;0
297083;2008;9;0.0;0.0;0.0;0.0;0.0;908.07;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0869432555742839;0
297612;2008;9;0.0;0.0;0.0;0.0;0.0;165.02;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14690254462463337;0
320503;2008;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.74;0.0;0.0;0.0;0.0;1;0.1673061003391043;0
12198;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;942.22;1138.52;0.0;0.0;0.0;1;0.08074111834499853;0
18427;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.16416143896705848;0
130706;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2853.95;0.0;0.0;0.0;0.0;1;0.09813130282216898;0
130920;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;401.37;0.0;0.0;0.0;0.0;1;0.1680001569084767;0
131686;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.68;0.0;0.0;0.0;0.0;1;0.1554838430248464;0
131980;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.64;0.0;0.0;0.0;0.0;1;0.16664069772384438;0
140985;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4378.26;0.0;0.0;0.0;0.0;1;0.04534519583672403;0
140996;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.71;0.0;0.0;0.0;0.0;1;0.15437297050037102;0
144750;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.74;0.0;0.0;0.0;0.0;1;0.16651423310086688;0
144751;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.16370002699717767;0
144752;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.16370002699717767;0
167224;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.71;0.0;0.0;0.0;0.0;1;0.1602576179796516;0
167244;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2390.34;0.0;0.0;0.0;0.0;1;0.11602738768581444;0
167298;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391.47;0.0;0.0;0.0;0.0;1;0.16814606877418353;0
296906;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;517.93;0.0;0.0;0.0;0.0;1;0.16416143896705848;0
296991;2008;10;0.0;0.0;0.0;0.0;0.0;581.32;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11438300458189976;0
297006;2008;10;0.0;0.0;0.0;0.0;0.0;934.46;0.0;0.0;0.0;0.0;0.0;0.0;1;0.080861222408811;0
297083;2008;10;0.0;0.0;0.0;0.0;0.0;908.07;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0869432555742839;0
297612;2008;10;0.0;0.0;0.0;0.0;0.0;165.02;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14690254462463337;0
320503;2008;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.74;0.0;0.0;0.0;0.0;1;0.1673061003391043;0
12198;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;942.22;0.0;0.0;0.0;0.0;1;0.15304608302297035;0
18427;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.16416143896705848;0
130920;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;401.37;0.0;0.0;0.0;0.0;1;0.1680001569084767;0
131686;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.68;0.0;0.0;0.0;0.0;1;0.1554838430248464;0
131980;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.64;0.0;0.0;0.0;0.0;1;0.16664069772384438;0
140985;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4378.26;0.0;0.0;0.0;0.0;1;0.04534519583672403;0
140996;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.71;0.0;0.0;0.0;0.0;1;0.15437297050037102;0
144750;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.74;0.0;0.0;0.0;0.0;1;0.16651423310086688;0
144751;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.16370002699717767;0
144752;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.16370002699717767;0
167224;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.71;0.0;0.0;0.0;0.0;1;0.1602576179796516;0
167244;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2390.34;0.0;0.0;0.0;0.0;1;0.11602738768581444;0
167298;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391.47;0.0;0.0;0.0;0.0;1;0.16814606877418353;0
296906;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;517.93;0.0;0.0;0.0;0.0;1;0.16416143896705848;0
296991;2008;11;0.0;0.0;0.0;0.0;0.0;581.32;0.0;0.0;0.0;0.0;0.0;0.0;1;0.11438300458189976;0
297006;2008;11;0.0;0.0;0.0;0.0;0.0;934.46;0.0;0.0;0.0;0.0;0.0;0.0;1;0.080861222408811;0
297083;2008;11;0.0;0.0;0.0;0.0;0.0;908.07;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0869432555742839;0
297612;2008;11;0.0;0.0;0.0;0.0;0.0;165.02;0.0;0.0;0.0;0.0;0.0;0.0;1;0.14690254462463337;0
320503;2008;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;407.74;0.0;0.0;0.0;0.0;1;0.1673061003391043;0
11699;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1886.35;2884.29;0.0;0.0;0.0;-1;-0.011791253897341036;1
12198;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;942.22;0.0;0.0;0.0;0.0;1;0.15304608302297035;0
18427;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;509.59;0.0;0.0;0.0;0.0;1;0.16416143896705848;0
130920;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;401.37;0.0;0.0;0.0;0.0;1;0.1680001569084767;0
131686;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;840.68;0.0;0.0;0.0;0.0;1;0.1554838430248464;0
131980;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;322.64;0.0;0.0;0.0;0.0;1;0.16664069772384438;0
140985;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4378.26;2714.96;0.0;0.0;0.0;-1;-0.05744795235276834;1
140996;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;888.71;0.0;0.0;0.0;0.0;1;0.15437297050037102;0
144750;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;264.74;0.0;0.0;0.0;0.0;1;0.16651423310086688;0
144751;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.16370002699717767;0
144752;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;132.38;0.0;0.0;0.0;0.0;1;0.16370002699717767;0
147878;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;513.53;746.04;0.0;0.0;0.0;1;0.11117774087474802;0
167224;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;595.71;0.0;0.0;0.0;0.0;1;0.1602576179796516;0
167244;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2390.34;0.0;0.0;0.0;0.0;1;0.11602738768581444;0
167298;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;391.47;0.0;0.0;0.0;0.0;1;0.16814606877418353;0
296906;2008;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;517.93;0.0;0.0;0.0;0.0;1;0.16416143896705848;0
